point,web_response_time
2024-04-16 00:20:00,0.008439788620470439
2024-04-16 00:21:00,0.009116993511631586
2024-04-16 00:22:00,0.008477752220965919
2024-04-16 00:23:00,0.007702756828780813
2024-04-16 00:24:00,0.0070570785447126826
2024-04-16 00:25:00,0.007256046662125341
2024-04-16 00:26:00,0.007503939729823346
2024-04-16 00:27:00,0.006765987256637168
2024-04-16 00:28:00,0.006145496097295335
2024-04-16 00:29:00,0.006159281452658884
2024-04-16 00:30:00,0.0063054731323722146
2024-04-16 00:31:00,0.006397222137983321
2024-04-16 00:32:00,0.006940151560178305
2024-04-16 00:33:00,0.006888346202646366
2024-04-16 00:34:00,0.006386038771031456
2024-04-16 00:35:00,0.006357038411579143
2024-04-16 00:36:00,0.007829770859728507
2024-04-16 00:37:00,0.008559517056617253
2024-04-16 00:38:00,0.008454232575068244
2024-04-16 00:39:00,0.009620579699656233
2024-04-16 00:40:00,0.010026887561489811
2024-04-16 00:41:00,0.009168796383237698
2024-04-16 00:42:00,0.008964521059178958
2024-04-16 00:43:00,0.008947334054834055
2024-04-16 00:44:00,0.009243600509368746
2024-04-16 00:45:00,0.010123982721382289
2024-04-16 00:46:00,0.00892998680109991
2024-04-16 00:47:00,0.007551105641802348
2024-04-16 00:48:00,0.006573357359635811
2024-04-16 00:49:00,0.005828521988527725
2024-04-16 00:50:00,0.005892203383162864
2024-04-16 00:51:00,0.005827977069001459
2024-04-16 00:52:00,0.005515993943326844
2024-04-16 00:53:00,0.005188581880783301
2024-04-16 00:54:00,0.005638487253289474
2024-04-16 00:55:00,0.006048048731373339
2024-04-16 00:56:00,0.006355169564328083
2024-04-16 00:57:00,0.0077213995176848875
2024-04-16 00:58:00,0.007548819836032794
2024-04-16 00:59:00,0.0067742874667757105
2024-04-16 01:00:00,0.0072860503746877605
2024-04-16 01:01:00,0.0067604689135440646
2024-04-16 01:02:00,0.006480630051813471
2024-04-16 01:03:00,0.0067290911314984705
2024-04-16 01:04:00,0.006376457166223677
2024-04-16 01:05:00,0.006134526648409522
2024-04-16 01:06:00,0.006522151376146789
2024-04-16 01:07:00,0.006410533071638861
2024-04-16 01:08:00,0.00622566069386199
2024-04-16 01:09:00,0.00639578110826267
2024-04-16 01:10:00,0.0067814224333815325
2024-04-16 01:11:00,0.006825930232558139
2024-04-16 01:12:00,0.006505779163314561
2024-04-16 01:13:00,0.006687633608815427
2024-04-16 01:14:00,0.006373027328944744
2024-04-16 01:15:00,0.0062256961414791
2024-04-16 01:16:00,0.0063261581414306095
2024-04-16 01:17:00,0.005903338448422848
2024-04-16 01:18:00,0.005689761832061069
2024-04-16 01:19:00,0.005820272668533276
2024-04-16 01:20:00,0.005766305323925593
2024-04-16 01:21:00,0.005693366106080207
2024-04-16 01:22:00,0.005716463409241654
2024-04-16 01:23:00,0.005764830427892235
2024-04-16 01:24:00,0.005876031576503366
2024-04-16 01:25:00,0.005864518412924686
2024-04-16 01:26:00,0.006749839831893533
2024-04-16 01:27:00,0.0065364700272479564
2024-04-16 01:28:00,0.005637695458593055
2024-04-16 01:29:00,0.005780451317552479
2024-04-16 01:30:00,0.006011036522518485
2024-04-16 01:31:00,0.006281047788397422
2024-04-16 01:32:00,0.006038082648300377
2024-04-16 01:33:00,0.005686983800350262
2024-04-16 01:34:00,0.005629464169026356
2024-04-16 01:35:00,0.005868907950727884
2024-04-16 01:36:00,0.0060727977031802115
2024-04-16 01:37:00,0.006281627329192546
2024-04-16 01:38:00,0.0063162432870370365
2024-04-16 01:39:00,0.006265951355107714
2024-04-16 01:40:00,0.006147231951560317
2024-04-16 01:41:00,0.006303547674964773
2024-04-16 01:42:00,0.00671328097091825
2024-04-16 01:43:00,0.006850236016371078
2024-04-16 01:44:00,0.008204714054927302
2024-04-16 01:45:00,0.00845413969571231
2024-04-16 01:46:00,0.007396761508211889
2024-04-16 01:47:00,0.0077363705419175545
2024-04-16 01:48:00,0.008272732497149372
2024-04-16 01:49:00,0.007761402723286407
2024-04-16 01:50:00,0.006433216326530613
2024-04-16 01:51:00,0.005976097678493211
2024-04-16 01:52:00,0.006175291506228766
2024-04-16 01:53:00,0.006218094019083081
2024-04-16 01:54:00,0.006384804895269475
2024-04-16 01:55:00,0.0064833199345641504
2024-04-16 01:56:00,0.006870905533063428
2024-04-16 01:57:00,0.006778533919314852
2024-04-16 01:58:00,0.006741451449608836
2024-04-16 01:59:00,0.0077206426758938875
2024-04-16 02:00:00,0.007092056047904192
2024-04-16 02:01:00,0.005471011607804396
2024-04-16 02:02:00,0.005160035157217133
2024-04-16 02:03:00,0.005454115913555992
2024-04-16 02:04:00,0.005641258707662743
2024-04-16 02:05:00,0.005655573833573833
2024-04-16 02:06:00,0.00564268589586898
2024-04-16 02:07:00,0.005623885656970913
2024-04-16 02:08:00,0.00574970594210259
2024-04-16 02:09:00,0.006032420973406925
2024-04-16 02:10:00,0.00628029845626072
2024-04-16 02:11:00,0.006386582321515298
2024-04-16 02:12:00,0.0060204138442521635
2024-04-16 02:13:00,0.005810307466340269
2024-04-16 02:14:00,0.005885871452825613
2024-04-16 02:15:00,0.006971929677895255
2024-04-16 02:16:00,0.007739602615694165
2024-04-16 02:17:00,0.007161293285310008
2024-04-16 02:18:00,0.007128307378095481
2024-04-16 02:19:00,0.0071802905422446404
2024-04-16 02:20:00,0.006393772467532467
2024-04-16 02:21:00,0.0052222901051496365
2024-04-16 02:22:00,0.00477562821213778
2024-04-16 02:23:00,0.004666016178521618
2024-04-16 02:24:00,0.004542361469433539
2024-04-16 02:25:00,0.004837480178671133
2024-04-16 02:26:00,0.005069791514470357
2024-04-16 02:27:00,0.005038302208554654
2024-04-16 02:28:00,0.00509113095890411
2024-04-16 02:29:00,0.005194195396145611
2024-04-16 02:30:00,0.005749557268137125
2024-04-16 02:31:00,0.006049459273016716
2024-04-16 02:32:00,0.005562869356131445
2024-04-16 02:33:00,0.005234349986497435
2024-04-16 02:34:00,0.0054293721368903255
2024-04-16 02:35:00,0.00555630256948086
2024-04-16 02:36:00,0.005273024396642182
2024-04-16 02:37:00,0.004916576807639837
2024-04-16 02:38:00,0.0048008913350268126
2024-04-16 02:39:00,0.004766737471526196
2024-04-16 02:40:00,0.004794319370255834
2024-04-16 02:41:00,0.005018501806057238
2024-04-16 02:42:00,0.005091687756778965
2024-04-16 02:43:00,0.005001068181818182
2024-04-16 02:44:00,0.0056219886639676106
2024-04-16 02:45:00,0.005969287239722371
2024-04-16 02:46:00,0.005722190928270042
2024-04-16 02:47:00,0.005445880952380952
2024-04-16 02:48:00,0.005849016583311399
2024-04-16 02:49:00,0.007453746276595744
2024-04-16 02:50:00,0.00864997367684122
2024-04-16 02:51:00,0.009394996953752423
2024-04-16 02:52:00,0.008465077046121034
2024-04-16 02:53:00,0.006826314246947083
2024-04-16 02:54:00,0.006504028374655647
2024-04-16 02:55:00,0.006228576754385966
2024-04-16 02:56:00,0.006256491724506139
2024-04-16 02:57:00,0.00681077751633987
2024-04-16 02:58:00,0.007281243257261411
2024-04-16 02:59:00,0.007582702759526939
2024-04-16 03:00:00,0.020554048314308467
2024-04-16 03:01:00,0.020807364116094986
2024-04-16 03:02:00,0.008262758022093636
2024-04-16 03:03:00,0.008094508102456875
2024-04-16 03:04:00,0.00857350656167979
2024-04-16 03:05:00,0.009728752533333333
2024-04-16 03:06:00,0.008896563091056471
2024-04-16 03:07:00,0.007844260799136069
2024-04-16 03:08:00,0.008548137876386688
2024-04-16 03:09:00,0.008053699026571956
2024-04-16 03:10:00,0.007275440763318314
2024-04-16 03:11:00,0.007502095288794251
2024-04-16 03:12:00,0.008032196224408402
2024-04-16 03:13:00,0.009545997343957504
2024-04-16 03:14:00,0.01642977766013764
2024-04-16 03:15:00,0.01694948445389317
2024-04-16 03:16:00,0.011293785772690107
2024-04-16 03:17:00,0.011045889466484268
2024-04-16 03:18:00,0.011024815413635139
2024-04-16 03:19:00,0.009342941517386722
2024-04-16 03:20:00,0.007894014806980433
2024-04-16 03:21:00,0.007677981852148385
2024-04-16 03:22:00,0.008017144939271255
2024-04-16 03:23:00,0.009182257641921397
2024-04-16 03:24:00,0.009058649169791108
2024-04-16 03:25:00,0.00770440794417606
2024-04-16 03:26:00,0.007161697117998913
2024-04-16 03:27:00,0.007430351599443672
2024-04-16 03:28:00,0.007424263096623982
2024-04-16 03:29:00,0.006886280868789051
2024-04-16 03:30:00,0.006597404776119403
2024-04-16 03:31:00,0.0065586801667659326
2024-04-16 03:32:00,0.0067547393476344395
2024-04-16 03:33:00,0.007124196319018405
2024-04-16 03:34:00,0.007374020287404902
2024-04-16 03:35:00,0.007183612211668928
2024-04-16 03:36:00,0.008070968006562755
2024-04-16 03:37:00,0.009368951245937162
2024-04-16 03:38:00,0.010226706009161951
2024-04-16 03:39:00,0.011081595303113053
2024-04-16 03:40:00,0.0111877922506183
2024-04-16 03:41:00,0.01156069832555586
2024-04-16 03:42:00,0.015049831305758312
2024-04-16 03:43:00,0.016071373889636607
2024-04-16 03:44:00,0.011594083218517497
2024-04-16 03:45:00,0.008763351789709172
2024-04-16 03:46:00,0.008077746293706294
2024-04-16 03:47:00,0.007809575422086909
2024-04-16 03:48:00,0.008532535035306899
2024-04-16 03:49:00,0.009547718741450068
2024-04-16 03:50:00,0.009666484519282998
2024-04-16 03:51:00,0.008615085375706976
2024-04-16 03:52:00,0.008410140148392416
2024-04-16 03:53:00,0.009182101123595505
2024-04-16 03:54:00,0.009696581065759638
2024-04-16 03:55:00,0.009299668732394366
2024-04-16 03:56:00,0.007925930897762673
2024-04-16 03:57:00,0.007288364318706698
2024-04-16 03:58:00,0.0066711978735971645
2024-04-16 03:59:00,0.006316262843488649
2024-04-16 04:00:00,0.006292746521476105
2024-04-16 04:01:00,0.006166184138559709
2024-04-16 04:02:00,0.006171604857819905
2024-04-16 04:03:00,0.005994084340902388
2024-04-16 04:04:00,0.005499619976359339
2024-04-16 04:05:00,0.00486537223219629
2024-04-16 04:06:00,0.004854035595776773
2024-04-16 04:07:00,0.005370171480144404
2024-04-16 04:08:00,0.005249205678042888
2024-04-16 04:09:00,0.004980044205495819
2024-04-16 04:10:00,0.005300401537551745
2024-04-16 04:11:00,0.005741779827089337
2024-04-16 04:12:00,0.00599019092418373
2024-04-16 04:13:00,0.005519443931577519
2024-04-16 04:14:00,0.005795074866310161
2024-04-16 04:15:00,0.006267096335078534
2024-04-16 04:16:00,0.005786057933194154
2024-04-16 04:17:00,0.00543379539295393
2024-04-16 04:18:00,0.0062146345403899725
2024-04-16 04:19:00,0.006371179856115108
2024-04-16 04:20:00,0.0056223047304730465
2024-04-16 04:21:00,0.005727413496251042
2024-04-16 04:22:00,0.005764772624434389
2024-04-16 04:23:00,0.005550034337179848
2024-04-16 04:24:00,0.005443249355854566
2024-04-16 04:25:00,0.00527433520543896
2024-04-16 04:26:00,0.005138194411414982
2024-04-16 04:27:00,0.005284472009428403
2024-04-16 04:28:00,0.005491890191592794
2024-04-16 04:29:00,0.00828060484090291
2024-04-16 04:30:00,0.009085950969827585
2024-04-16 04:31:00,0.007394753496024129
2024-04-16 04:32:00,0.007883640760869564
2024-04-16 04:33:00,0.007394930800542741
2024-04-16 04:34:00,0.007132417419012214
2024-04-16 04:35:00,0.009346455564242897
2024-04-16 04:36:00,0.009363662090813093
2024-04-16 04:37:00,0.007112911645501215
2024-04-16 04:38:00,0.007187836689655172
2024-04-16 04:39:00,0.013836575822989748
2024-04-16 04:40:00,0.01283970891037366
2024-04-16 04:41:00,0.00616262187088274
2024-04-16 04:42:00,0.006293103916449086
2024-04-16 04:43:00,0.006372942312579416
2024-04-16 04:44:00,0.006546404852160728
2024-04-16 04:45:00,0.006729335376756067
2024-04-16 04:46:00,0.006701518186610438
2024-04-16 04:47:00,0.006759387722132471
2024-04-16 04:48:00,0.006742647525293957
2024-04-16 04:49:00,0.006657344369063772
2024-04-16 04:50:00,0.007633943142932351
2024-04-16 04:51:00,0.007562579354494532
2024-04-16 04:52:00,0.006362296195652174
2024-04-16 04:53:00,0.006290478717813978
2024-04-16 04:54:00,0.006216396452790819
2024-04-16 04:55:00,0.006083892006352567
2024-04-16 04:56:00,0.00576525335480408
2024-04-16 04:57:00,0.0056095178277564455
2024-04-16 04:58:00,0.007176446408839779
2024-04-16 04:59:00,0.0073024008810572685
2024-04-16 05:00:00,0.0059489513067400275
2024-04-16 05:01:00,0.00588966833890747
2024-04-16 05:02:00,0.006087941646022571
2024-04-16 05:03:00,0.006620599301263101
2024-04-16 05:04:00,0.0067134906928645295
2024-04-16 05:05:00,0.0064763666582724755
2024-04-16 05:06:00,0.006397523435454307
2024-04-16 05:07:00,0.006193429914070892
2024-04-16 05:08:00,0.005852062953995157
2024-04-16 05:09:00,0.005706349509269357
2024-04-16 05:10:00,0.010101301778385773
2024-04-16 05:11:00,0.012270919415900486
2024-04-16 05:12:00,0.007886051870051869
2024-04-16 05:13:00,0.005346073237885462
2024-04-16 05:14:00,0.005731873844480696
2024-04-16 05:15:00,0.005924658956428188
2024-04-16 05:16:00,0.005897192934782609
2024-04-16 05:17:00,0.00674330089213301
2024-04-16 05:18:00,0.0090610585492228
2024-04-16 05:19:00,0.010809597630214761
2024-04-16 05:20:00,0.010422234459128732
2024-04-16 05:21:00,0.009325875934230194
2024-04-16 05:22:00,0.008153527044025156
2024-04-16 05:23:00,0.007257293689950662
2024-04-16 05:24:00,0.006477227935533385
2024-04-16 05:25:00,0.006407367508288702
2024-04-16 05:26:00,0.007493568728967124
2024-04-16 05:27:00,0.007773566170712608
2024-04-16 05:28:00,0.006640981373070782
2024-04-16 05:29:00,0.006443395119418484
2024-04-16 05:30:00,0.00627005981112277
2024-04-16 05:31:00,0.006093202594033722
2024-04-16 05:32:00,0.006182254189224027
2024-04-16 05:33:00,0.00646785643693108
2024-04-16 05:34:00,0.007409234262125902
2024-04-16 05:35:00,0.008126827189542484
2024-04-16 05:36:00,0.008477364197530864
2024-04-16 05:37:00,0.007244321446765156
2024-04-16 05:38:00,0.00593488935064935
2024-04-16 05:39:00,0.00614639905362776
2024-04-16 05:40:00,0.00642544959413459
2024-04-16 05:41:00,0.008527584137751109
2024-04-16 05:42:00,0.009907808016339035
2024-04-16 05:43:00,0.008794531149168528
2024-04-16 05:44:00,0.00787435460301997
2024-04-16 05:45:00,0.00920797851037851
2024-04-16 05:46:00,0.014777344769267939
2024-04-16 05:47:00,0.01884829449606862
2024-04-16 05:48:00,0.012744280251694095
2024-04-16 05:49:00,0.005974092407592408
2024-04-16 05:50:00,0.011777394057476862
2024-04-16 05:51:00,0.013002791590493602
2024-04-16 05:52:00,0.00954037856829161
2024-04-16 05:53:00,0.012827057240495515
2024-04-16 05:54:00,0.012564242132867132
2024-04-16 05:55:00,0.01123754109434812
2024-04-16 05:56:00,0.010059267080745343
2024-04-16 05:57:00,0.008570018700327255
2024-04-16 05:58:00,0.010906109287054409
2024-04-16 05:59:00,0.012581562037037038
2024-04-16 06:00:00,0.011333413116970927
2024-04-16 06:01:00,0.0088242968679074
2024-04-16 06:02:00,0.011266202188392008
2024-04-16 06:03:00,0.011090915130940834
2024-04-16 06:04:00,0.00814047524283345
2024-04-16 06:05:00,0.00918363832853026
2024-04-16 06:06:00,0.011064252146185921
2024-04-16 06:07:00,0.010326859223300972
2024-04-16 06:08:00,0.008856168582375479
2024-04-16 06:09:00,0.007563308893093661
2024-04-16 06:10:00,0.006196005125815471
2024-04-16 06:11:00,0.006067152143193593
2024-04-16 06:12:00,0.005599202810758421
2024-04-16 06:13:00,0.00531496210056973
2024-04-16 06:14:00,0.005638588590098015
2024-04-16 06:15:00,0.006088178657653307
2024-04-16 06:16:00,0.007869510476629059
2024-04-16 06:17:00,0.010403750673854448
2024-04-16 06:18:00,0.010394394170403587
2024-04-16 06:19:00,0.010246984392671342
2024-04-16 06:20:00,0.010853087634526686
2024-04-16 06:21:00,0.010462758338713149
2024-04-16 06:22:00,0.00953965706690297
2024-04-16 06:23:00,0.009042248878923766
2024-04-16 06:24:00,0.008603003916449086
2024-04-16 06:25:00,0.00762916973769781
2024-04-16 06:26:00,0.006927920157929371
2024-04-16 06:27:00,0.006839492653414002
2024-04-16 06:28:00,0.006750459909228442
2024-04-16 06:29:00,0.007091816534040673
2024-04-16 06:30:00,0.007923993600682595
2024-04-16 06:31:00,0.009239209438296096
2024-04-16 06:32:00,0.009783185914902535
2024-04-16 06:33:00,0.008947730165289257
2024-04-16 06:34:00,0.008533946639089969
2024-04-16 06:35:00,0.008357679137860919
2024-04-16 06:36:00,0.00846504422310757
2024-04-16 06:37:00,0.008075896911433832
2024-04-16 06:38:00,0.010320694250871081
2024-04-16 06:39:00,0.010494534197586051
2024-04-16 06:40:00,0.0076939593549812235
2024-04-16 06:41:00,0.006920626306620209
2024-04-16 06:42:00,0.006450162321278385
2024-04-16 06:43:00,0.0063448584686774945
2024-04-16 06:44:00,0.006787198578409596
2024-04-16 06:45:00,0.008812296479031173
2024-04-16 06:46:00,0.008177758389261745
2024-04-16 06:47:00,0.006543943063714415
2024-04-16 06:48:00,0.00705748898678414
2024-04-16 06:49:00,0.0069686963923794075
2024-04-16 06:50:00,0.006555224466243509
2024-04-16 06:51:00,0.006299510342084327
2024-04-16 06:52:00,0.006405308917197453
2024-04-16 06:53:00,0.006441727057896809
2024-04-16 06:54:00,0.006303766132346897
2024-04-16 06:55:00,0.0063577251559251554
2024-04-16 06:56:00,0.006589085899853342
2024-04-16 06:57:00,0.006966313899450781
2024-04-16 06:58:00,0.006996602460755196
2024-04-16 06:59:00,0.006613492323869611
2024-04-16 07:00:00,0.006672899389002037
2024-04-16 07:01:00,0.006866271071071071
2024-04-16 07:02:00,0.0072314088440651675
2024-04-16 07:03:00,0.008060241510873712
2024-04-16 07:04:00,0.009326837328094303
2024-04-16 07:05:00,0.012534794558911782
2024-04-16 07:06:00,0.011314338849487786
2024-04-16 07:07:00,0.00770936446779529
2024-04-16 07:08:00,0.008018433984375
2024-04-16 07:09:00,0.008856509541209907
2024-04-16 07:10:00,0.009033694501018331
2024-04-16 07:11:00,0.008903674053182917
2024-04-16 07:12:00,0.009157053256861942
2024-04-16 07:13:00,0.00907013147566719
2024-04-16 07:14:00,0.00945836626596544
2024-04-16 07:15:00,0.010450637934237414
2024-04-16 07:16:00,0.010985557627750839
2024-04-16 07:17:00,0.011470537082468391
2024-04-16 07:18:00,0.013287703270601133
2024-04-16 07:19:00,0.015496792525323088
2024-04-16 07:20:00,0.013990647405029427
2024-04-16 07:21:00,0.013296629452418928
2024-04-16 07:22:00,0.017571721807186053
2024-04-16 07:23:00,0.020504371645382196
2024-04-16 07:24:00,0.018993244029850746
2024-04-16 07:25:00,0.01654333600875593
2024-04-16 07:26:00,0.017124311481096083
2024-04-16 07:27:00,0.015734137082601057
2024-04-16 07:28:00,0.016221398588746154
2024-04-16 07:29:00,0.01498201864467551
2024-04-16 07:30:00,0.00961908461801987
2024-04-16 07:31:00,0.008780482652538028
2024-04-16 07:32:00,0.009071935005298482
2024-04-16 07:33:00,0.009247494633116311
2024-04-16 07:34:00,0.008787738472368885
2024-04-16 07:35:00,0.00830568315461778
2024-04-16 07:36:00,0.007535224232081911
2024-04-16 07:37:00,0.016266120007038535
2024-04-16 07:38:00,0.01795350768687047
2024-04-16 07:39:00,0.009137376395808281
2024-04-16 07:40:00,0.008601640965471002
2024-04-16 07:41:00,0.00858040943582976
2024-04-16 07:42:00,0.00806681633311814
2024-04-16 07:43:00,0.008062076267095736
2024-04-16 07:44:00,0.009358137303556658
2024-04-16 07:45:00,0.009842889489692464
2024-04-16 07:46:00,0.009039958974358974
2024-04-16 07:47:00,0.008934901461736887
2024-04-16 07:48:00,0.008567003900288282
2024-04-16 07:49:00,0.008078468883205457
2024-04-16 07:50:00,0.00991074125389678
2024-04-16 07:51:00,0.011009469041560645
2024-04-16 07:52:00,0.009033596461949265
2024-04-16 07:53:00,0.008725546913784544
2024-04-16 07:54:00,0.00921744076598507
2024-04-16 07:55:00,0.04010733322719312
2024-04-16 07:56:00,0.06829918334146738
2024-04-16 07:57:00,0.03760284716447697
2024-04-16 07:58:00,0.010145633399209486
2024-04-16 07:59:00,0.009941072683319903
2024-04-16 08:00:00,0.009038648778920308
2024-04-16 08:01:00,0.009519595390946501
2024-04-16 08:02:00,0.016089126859435067
2024-04-16 08:03:00,0.022835840542832907
2024-04-16 08:04:00,0.019770261816903882
2024-04-16 08:05:00,0.011476551556251087
2024-04-16 08:06:00,0.009809584721521117
2024-04-16 08:07:00,0.011768911854103344
2024-04-16 08:08:00,0.013250591895073147
2024-04-16 08:09:00,0.014010447130938191
2024-04-16 08:10:00,0.011977656861078049
2024-04-16 08:11:00,0.014262619363395226
2024-04-16 08:12:00,0.01645840621865597
2024-04-16 08:13:00,0.015001130597650264
2024-04-16 08:14:00,0.013220104945515508
2024-04-16 08:15:00,0.01633337474048443
2024-04-16 08:16:00,0.018126943245693562
2024-04-16 08:17:00,0.013062877417065816
2024-04-16 08:18:00,0.01250062486938349
2024-04-16 08:19:00,0.013511867156091593
2024-04-16 08:20:00,0.011792150434628348
2024-04-16 08:21:00,0.015573842618128332
2024-04-16 08:22:00,0.016468248358862146
2024-04-16 08:23:00,0.01059495013215859
2024-04-16 08:24:00,0.010476652639350314
2024-04-16 08:25:00,0.011034172031076582
2024-04-16 08:26:00,0.011367061070077464
2024-04-16 08:27:00,0.016664029001074113
2024-04-16 08:28:00,0.017098229056203607
2024-04-16 08:29:00,0.013163076142131979
2024-04-16 08:30:00,0.0165775595727198
2024-04-16 08:31:00,0.015899841332027424
2024-04-16 08:32:00,0.013332763320158102
2024-04-16 08:33:00,0.01726902593295383
2024-04-16 08:34:00,0.015192658528750402
2024-04-16 08:35:00,0.023849306033135356
2024-04-16 08:36:00,0.025397586893278215
2024-04-16 08:37:00,0.016227572882417413
2024-04-16 08:38:00,0.019500613026819925
2024-04-16 08:39:00,0.03332667545787545
2024-04-16 08:40:00,0.030928666762136618
2024-04-16 08:41:00,0.01409371965763996
2024-04-16 08:42:00,0.011490908482740165
2024-04-16 08:43:00,0.017157872274942292
2024-04-16 08:44:00,0.01753096990798309
2024-04-16 08:45:00,0.011124289353283048
2024-04-16 08:46:00,0.009840065249629264
2024-04-16 08:47:00,0.010780201608971234
2024-04-16 08:48:00,0.010604581854787971
2024-04-16 08:49:00,0.009411121815185702
2024-04-16 08:50:00,0.013279962667994027
2024-04-16 08:51:00,0.014070121096239643
2024-04-16 08:52:00,0.014545181038830056
2024-04-16 08:53:00,0.016331123142785193
2024-04-16 08:54:00,0.01262273282442748
2024-04-16 08:55:00,0.011358153059852051
2024-04-16 08:56:00,0.011872344622857915
2024-04-16 08:57:00,0.018614005728314238
2024-04-16 08:58:00,0.01773184761904762
2024-04-16 08:59:00,0.015398578427696537
2024-04-16 09:00:00,0.015505169719482516
2024-04-16 09:01:00,0.010092146870508299
2024-04-16 09:02:00,0.009288084124134392
2024-04-16 09:03:00,0.009786843269352993
2024-04-16 09:04:00,0.009895631427825633
2024-04-16 09:05:00,0.009286539810364982
2024-04-16 09:06:00,0.00845088126984127
2024-04-16 09:07:00,0.009458786047097342
2024-04-16 09:08:00,0.011549836703931667
2024-04-16 09:09:00,0.05299265700483092
2024-04-16 09:10:00,0.052372840061560316
2024-04-16 09:11:00,0.0109978989634219
2024-04-16 09:12:00,0.009869095949855352
2024-04-16 09:13:00,0.010374442390634626
2024-04-16 09:14:00,0.010569486198547215
2024-04-16 09:15:00,0.013160945415110254
2024-04-16 09:16:00,0.01286812912875483
2024-04-16 09:17:00,0.009312999371306425
2024-04-16 09:18:00,0.010316780475779613
2024-04-16 09:19:00,0.011120673985444678
2024-04-16 09:20:00,0.013526495728581889
2024-04-16 09:21:00,0.015446554289869123
2024-04-16 09:22:00,0.01902600448654038
2024-04-16 09:23:00,0.022070714035526646
2024-04-16 09:24:00,0.015193303591400522
2024-04-16 09:25:00,0.009908171877010164
2024-04-16 09:26:00,0.010597979605350286
2024-04-16 09:27:00,0.013098373517528999
2024-04-16 09:28:00,0.012345169040247678
2024-04-16 09:29:00,0.012907767195767195
2024-04-16 09:30:00,0.014491206187947357
2024-04-16 09:31:00,0.011855865295513617
2024-04-16 09:32:00,0.011625617114646188
2024-04-16 09:33:00,0.010831382917771883
2024-04-16 09:34:00,0.010411356297323237
2024-04-16 09:35:00,0.010469842805320435
2024-04-16 09:36:00,0.009062354197504759
2024-04-16 09:37:00,0.009871812848050915
2024-04-16 09:38:00,0.011198766477606103
2024-04-16 09:39:00,0.012219494339622642
2024-04-16 09:40:00,0.011619184319936646
2024-04-16 09:41:00,0.012208224513172966
2024-04-16 09:42:00,0.0142110163157415
2024-04-16 09:43:00,0.01336818122626153
2024-04-16 09:44:00,0.012192002885742629
2024-04-16 09:45:00,0.011459572078095748
2024-04-16 09:46:00,0.011891329999152326
2024-04-16 09:47:00,0.01150662783171521
2024-04-16 09:48:00,0.01014039087893864
2024-04-16 09:49:00,0.011263241164921466
2024-04-16 09:50:00,0.013170475032425421
2024-04-16 09:51:00,0.014017488811131906
2024-04-16 09:52:00,0.012034106281701132
2024-04-16 09:53:00,0.016180798037110873
2024-04-16 09:54:00,0.01599847036776763
2024-04-16 09:55:00,0.010155553905126976
2024-04-16 09:56:00,0.011413327301143375
2024-04-16 09:57:00,0.012341869089099055
2024-04-16 09:58:00,0.011832083159388829
2024-04-16 09:59:00,0.011728743684742337
2024-04-16 10:00:00,0.013416962353959325
2024-04-16 10:01:00,0.013487266238401142
2024-04-16 10:02:00,0.012454703781704973
2024-04-16 10:03:00,0.011453054417788181
2024-04-16 10:04:00,0.011004565389174239
