point,APDEX
2024-04-16 05:16:00,0.9997282608695652
2024-04-16 05:17:00,0.9993241416599081
2024-04-16 05:18:00,0.9984455958549223
2024-04-16 05:19:00,0.998025178968156
2024-04-16 05:20:00,0.9985315712187959
2024-04-16 05:21:00,0.9988789237668162
2024-04-16 05:22:00,0.9989937106918239
2024-04-16 05:23:00,0.9990911451571021
2024-04-16 05:24:00,0.9994883601944231
2024-04-16 05:25:00,0.9998724815098189
2024-04-16 05:26:00,0.9997411338338079
2024-04-16 05:27:00,0.9994779430957974
2024-04-16 05:28:00,0.9997339010111762
2024-04-16 05:29:00,1.0
2024-04-16 05:30:00,1.0
2024-04-16 05:31:00,1.0
2024-04-16 05:32:00,1.0
2024-04-16 05:33:00,0.9996098829648895
2024-04-16 05:34:00,0.9990970072239422
2024-04-16 05:35:00,0.9986928104575163
2024-04-16 05:36:00,0.9984567901234568
2024-04-16 05:37:00,0.9989811512990321
2024-04-16 05:38:00,0.9994805194805195
2024-04-16 05:39:00,0.9997371188222923
2024-04-16 05:40:00,0.9992144540455616
2024-04-16 05:41:00,0.9985650926167493
2024-04-16 05:42:00,0.9989788103140158
2024-04-16 05:43:00,0.999379498634897
2024-04-16 05:44:00,0.9997564539698003
2024-04-16 05:45:00,0.9993894993894994
2024-04-16 05:46:00,0.9979463638560039
2024-04-16 05:47:00,0.9970216821539195
2024-04-16 05:48:00,0.9984269119070668
2024-04-16 05:49:00,0.9995004995004995
2024-04-16 05:50:00,0.9978080857282027
2024-04-16 05:51:00,0.9980575868372943
2024-04-16 05:52:00,0.9991216512955643
2024-04-16 05:53:00,0.9974369927381461
2024-04-16 05:54:00,0.9974868881118881
2024-04-16 05:55:00,0.9984237784282819
2024-04-16 05:56:00,0.9988497814584771
2024-04-16 05:57:00,0.999181860682562
2024-04-16 05:58:00,0.9984756097560976
2024-04-16 05:59:00,0.9983796296296297
2024-04-16 06:00:00,0.998535046202389
2024-04-16 06:01:00,0.9987517022242397
2024-04-16 06:02:00,0.9977402473834444
2024-04-16 06:03:00,0.9976964112512124
2024-04-16 06:04:00,0.9985785358919688
2024-04-16 06:05:00,0.9985590778097982
2024-04-16 06:06:00,0.9984056904586706
2024-04-16 06:07:00,0.9989077669902913
2024-04-16 06:08:00,0.9994013409961686
2024-04-16 06:09:00,0.9996452223273415
2024-04-16 06:10:00,1.0
2024-04-16 06:11:00,1.0
2024-04-16 06:12:00,1.0
2024-04-16 06:13:00,0.9997522913054249
2024-04-16 06:14:00,0.9996230208595125
2024-04-16 06:15:00,0.9998792853693867
2024-04-16 06:16:00,0.9993092332489063
2024-04-16 06:17:00,0.9985399820305481
2024-04-16 06:18:00,0.9988789237668162
2024-04-16 06:19:00,0.9987559375706854
2024-04-16 06:20:00,0.9983527344607951
2024-04-16 06:21:00,0.9982784592210028
2024-04-16 06:22:00,0.9986708019494904
2024-04-16 06:23:00,0.9991031390134529
2024-04-16 06:24:00,0.9992384682332462
2024-04-16 06:25:00,0.9996748319965315
2024-04-16 06:26:00,0.9998903268260584
2024-04-16 06:27:00,1.0
2024-04-16 06:28:00,1.0
2024-04-16 06:29:00,0.9997789566755084
2024-04-16 06:30:00,0.9996800341296929
2024-04-16 06:31:00,0.9994779703487158
2024-04-16 06:32:00,0.9991616013414378
2024-04-16 06:33:00,0.9995867768595041
2024-04-16 06:34:00,0.9998965873836608
2024-04-16 06:35:00,0.9997966653111021
2024-04-16 06:36:00,0.9997011952191235
2024-04-16 06:37:00,0.9991818367764369
2024-04-16 06:38:00,0.9984756097560976
2024-04-16 06:39:00,0.9987706750111757
2024-04-16 06:40:00,0.9995582063176497
2024-04-16 06:41:00,0.9998911149825784
2024-04-16 06:42:00,1.0
2024-04-16 06:43:00,1.0
2024-04-16 06:44:00,0.9996668147490004
2024-04-16 06:45:00,0.9993272034088361
2024-04-16 06:46:00,0.9996644295302013
2024-04-16 06:47:00,0.999774062358789
2024-04-16 06:48:00,0.9995594713656387
2024-04-16 06:49:00,0.9995946493717065
2024-04-16 06:50:00,0.9993267936141565
2024-04-16 06:51:00,0.9993038981702467
2024-04-16 06:52:00,0.9997014331210191
2024-04-16 06:53:00,0.9996061441512406
2024-04-16 06:54:00,0.999691738594328
2024-04-16 06:55:00,0.9997920997920998
2024-04-16 06:56:00,0.9997904881625812
2024-04-16 06:57:00,0.9998943810730883
2024-04-16 06:58:00,0.9998939329656343
2024-04-16 06:59:00,0.9997896950578339
2024-04-16 07:00:00,0.99979633401222
2024-04-16 07:01:00,0.9998998998998999
2024-04-16 07:02:00,0.9998060512024826
2024-04-16 07:03:00,0.9996184662342618
2024-04-16 07:04:00,0.9989194499017682
2024-04-16 07:05:00,0.9973994798959792
2024-04-16 07:06:00,0.997832939322301
2024-04-16 07:07:00,0.9996108192255303
2024-04-16 07:08:00,0.9998046875
2024-04-16 07:09:00,0.9996954933008526
2024-04-16 07:10:00,0.9996945010183299
2024-04-16 07:11:00,0.999597099113618
2024-04-16 07:12:00,0.9995903318312167
2024-04-16 07:13:00,0.9991169544740973
2024-04-16 07:14:00,0.999060856498873
2024-04-16 07:15:00,0.9992569199331228
2024-04-16 07:16:00,0.9991607609101082
2024-04-16 07:17:00,0.9993394980184941
2024-04-16 07:18:00,0.9990864242645715
2024-04-16 07:19:00,0.9978169752008382
2024-04-16 07:20:00,0.9975031210986267
2024-04-16 07:21:00,0.9973418394471026
2024-04-16 07:22:00,0.9972429740305941
2024-04-16 07:23:00,0.9967610586711086
2024-04-16 07:24:00,0.996268656716418
2024-04-16 07:25:00,0.9971725647573878
2024-04-16 07:26:00,0.9970516822754075
2024-04-16 07:27:00,0.9978031634446397
2024-04-16 07:28:00,0.9984620951691695
2024-04-16 07:29:00,0.9985657941914665
2024-04-16 07:30:00,0.9994861253854059
2024-04-16 07:31:00,0.9997436335669116
2024-04-16 07:32:00,0.9996467679265277
2024-04-16 07:33:00,0.9995600915009678
2024-04-16 07:34:00,0.9995600140795494
2024-04-16 07:35:00,0.99974057419578
2024-04-16 07:36:00,0.999914675767918
2024-04-16 07:37:00,0.9985922928030969
2024-04-16 07:38:00,0.9978794840077753
2024-04-16 07:39:00,0.9991410410582374
2024-04-16 07:40:00,0.9968990948709353
2024-04-16 07:41:00,0.9969482019135599
2024-04-16 07:42:00,0.999677211103938
2024-04-16 07:43:00,0.9995172968624296
2024-04-16 07:44:00,0.9989247311827957
2024-04-16 07:45:00,0.9988171679621494
2024-04-16 07:46:00,0.9988888888888889
2024-04-16 07:47:00,0.9989681857265692
2024-04-16 07:48:00,0.9996608444972019
2024-04-16 07:49:00,0.9987212276214834
2024-04-16 07:50:00,0.9981815032906131
2024-04-16 07:51:00,0.9987277353689568
2024-04-16 07:52:00,0.9992489986648865
2024-04-16 07:53:00,0.9997517789177561
2024-04-16 07:54:00,0.9995942875689711
2024-04-16 07:55:00,0.9996815793663429
2024-04-16 07:56:00,0.9986172116479584
2024-04-16 07:57:00,0.9981706303010145
2024-04-16 07:58:00,0.9988471673254282
2024-04-16 07:59:00,0.998549556809025
2024-04-16 08:00:00,0.9976703084832905
2024-04-16 08:01:00,0.9980246913580247
2024-04-16 08:02:00,0.9978271770015043
2024-04-16 08:03:00,0.9966921119592875
2024-04-16 08:04:00,0.9971885433140045
2024-04-16 08:05:00,0.9986958789775692
2024-04-16 08:06:00,0.9992428066633013
2024-04-16 08:07:00,0.9984802431610942
2024-04-16 08:08:00,0.9978140238775853
2024-04-16 08:09:00,0.9978716158692321
2024-04-16 08:10:00,0.9984696480190444
2024-04-16 08:11:00,0.9981763925729443
2024-04-16 08:12:00,0.9978268137746573
2024-04-16 08:13:00,0.9982121573301549
2024-04-16 08:14:00,0.9986588432523051
2024-04-16 08:15:00,0.9978373702422145
2024-04-16 08:16:00,0.9971894832275612
2024-04-16 08:17:00,0.9980486074152918
2024-04-16 08:18:00,0.9982584465343086
2024-04-16 08:19:00,0.9979898619122531
2024-04-16 08:20:00,0.9983147064041157
2024-04-16 08:21:00,0.9980694980694981
2024-04-16 08:22:00,0.9982676878191101
2024-04-16 08:23:00,0.9994713656387665
2024-04-16 08:24:00,0.9995385751199705
2024-04-16 08:25:00,0.9987976322604514
2024-04-16 08:26:00,0.9988290398126464
2024-04-16 08:27:00,0.9991944146079484
2024-04-16 08:28:00,0.998497702368328
2024-04-16 08:29:00,0.9971235194585448
2024-04-16 08:30:00,0.9973705834018077
2024-04-16 08:31:00,0.9984492327783219
2024-04-16 08:32:00,0.9982608695652174
2024-04-16 08:33:00,0.9975490196078431
2024-04-16 08:34:00,0.9978316736267266
2024-04-16 08:35:00,0.9978899656142545
2024-04-16 08:36:00,0.9973970295513704
2024-04-16 08:37:00,0.9974166275246594
2024-04-16 08:38:00,0.9973180076628353
2024-04-16 08:39:00,0.9966300366300366
2024-04-16 08:40:00,0.9965630817700128
2024-04-16 08:41:00,0.9974743931527992
2024-04-16 08:42:00,0.997993042547498
2024-04-16 08:43:00,0.9979481918440626
2024-04-16 08:44:00,0.9983213131061925
2024-04-16 08:45:00,0.9989489303820948
2024-04-16 08:46:00,0.9989495798319328
2024-04-16 08:47:00,0.9986591906387128
2024-04-16 08:48:00,0.9988674971687429
2024-04-16 08:49:00,0.9992394473317278
2024-04-16 08:50:00,0.999066699850672
2024-04-16 08:51:00,0.9989165073295092
2024-04-16 08:52:00,0.9991174987392839
2024-04-16 08:53:00,0.9993074792243767
2024-04-16 08:54:00,0.9991445117136089
2024-04-16 08:55:00,0.9987222595830532
2024-04-16 08:56:00,0.9985157198758602
2024-04-16 08:57:00,0.9976813966175668
2024-04-16 08:58:00,0.9981082844096543
2024-04-16 08:59:00,0.9987501562304711
2024-04-16 09:00:00,0.9986550531574229
2024-04-16 09:01:00,0.9994119952959624
2024-04-16 09:02:00,0.9996794049756348
2024-04-16 09:03:00,0.9994915469683489
2024-04-16 09:04:00,0.9992169146436961
2024-04-16 09:05:00,0.9992856215092869
2024-04-16 09:06:00,0.9996190476190476
2024-04-16 09:07:00,0.9993703563782899
2024-04-16 09:08:00,0.9989322949378219
2024-04-16 09:09:00,0.9982487922705314
2024-04-16 09:10:00,0.9982834142299041
2024-04-16 09:11:00,0.9994042654593114
2024-04-16 09:12:00,0.9996383799421408
2024-04-16 09:13:00,0.9991990141712878
2024-04-16 09:14:00,0.9993341404358353
2024-04-16 09:15:00,0.9984335462103868
2024-04-16 09:16:00,0.9982550168266234
2024-04-16 09:17:00,0.9994970451401987
2024-04-16 09:18:00,0.9990139282632812
2024-04-16 09:19:00,0.9985814728012828
2024-04-16 09:20:00,0.998230412496949
2024-04-16 09:21:00,0.997697527872031
2024-04-16 09:22:00,0.9975074775672981
2024-04-16 09:23:00,0.9968726544908681
2024-04-16 09:24:00,0.9977010065863054
2024-04-16 09:25:00,0.9992280972597453
2024-04-16 09:26:00,0.9994040524433849
2024-04-16 09:27:00,0.9991528737130196
2024-04-16 09:28:00,0.9991331269349846
2024-04-16 09:29:00,0.9989417989417989
2024-04-16 09:30:00,0.9988455322096513
2024-04-16 09:31:00,0.9992654537235846
2024-04-16 09:32:00,0.9991223258365332
2024-04-16 09:33:00,0.9992042440318303
2024-04-16 09:34:00,0.9990402047563186
2024-04-16 09:35:00,0.9990656260305595
2024-04-16 09:36:00,0.9996828082046945
2024-04-16 09:37:00,0.9992044550517104
2024-04-16 09:38:00,0.9986798357128888
2024-04-16 09:39:00,0.9986593843098311
2024-04-16 09:40:00,0.9988616115620669
2024-04-16 09:41:00,0.9989022527682322
2024-04-16 09:42:00,0.9983593109105825
2024-04-16 09:43:00,0.9985530837402785
2024-04-16 09:44:00,0.9987825773288845
2024-04-16 09:45:00,0.9987073192475706
2024-04-16 09:46:00,0.998982792235314
2024-04-16 09:47:00,0.9990695792880259
2024-04-16 09:48:00,0.9990878938640133
2024-04-16 09:49:00,0.999059227748691
2024-04-16 09:50:00,0.9988245784695201
2024-04-16 09:51:00,0.9982097811050533
2024-04-16 09:52:00,0.9982442450253609
2024-04-16 09:53:00,0.9983514798343812
2024-04-16 09:54:00,0.9985554774732568
2024-04-16 09:55:00,0.9988819677367833
2024-04-16 09:56:00,0.9983548572838694
2024-04-16 09:57:00,0.99792599966816
2024-04-16 09:58:00,0.998330132754446
2024-04-16 09:59:00,0.9986948467497474
2024-04-16 10:00:00,0.9981826049329294
2024-04-16 10:01:00,0.9979925053533191
2024-04-16 10:02:00,0.9981686658730885
2024-04-16 10:03:00,0.9984883947727716
2024-04-16 10:04:00,0.9991110233109443
2024-04-16 10:05:00,0.9990578200932262
2024-04-16 10:06:00,0.9987658130206726
2024-04-16 10:07:00,0.9985730895254201
2024-04-16 10:08:00,0.998144417347047
2024-04-16 10:09:00,0.9980464733703476
2024-04-16 10:10:00,0.9986860723670912
2024-04-16 10:11:00,0.9987600743955363
2024-04-16 10:12:00,0.9987962355001094
2024-04-16 10:13:00,0.9973813047933507
2024-04-16 10:14:00,0.9966951566951567
2024-04-16 10:15:00,0.9983252483252483
2024-04-16 10:16:00,0.9987899043448196
2024-04-16 10:17:00,0.9990417136414882
2024-04-16 10:18:00,0.9987525762013234
2024-04-16 10:19:00,0.9987063389391979
2024-04-16 10:20:00,0.9988329443147715
2024-04-16 10:21:00,0.9982695098805403
2024-04-16 10:22:00,0.9983902495113257
2024-04-16 10:23:00,0.9983388704318937
2024-04-16 10:24:00,0.998371335504886
2024-04-16 10:25:00,0.9989841986455982
2024-04-16 10:26:00,0.999044836498483
2024-04-16 10:27:00,0.9993500354526117
2024-04-16 10:28:00,0.9995202111071129
2024-04-16 10:29:00,0.9994176566503611
2024-04-16 10:30:00,0.9990605918271489
2024-04-16 10:31:00,0.9983235056075846
2024-04-16 10:32:00,0.9979094076655052
2024-04-16 10:33:00,0.9979569763249609
2024-04-16 10:34:00,0.9981768995530463
2024-04-16 10:35:00,0.9978280749885688
2024-04-16 10:36:00,0.997979117547996
2024-04-16 10:37:00,0.9981662591687042
2024-04-16 10:38:00,0.9984206513451693
2024-04-16 10:39:00,0.9987082884822389
2024-04-16 10:40:00,0.9983432358318098
2024-04-16 10:41:00,0.9975952867620537
2024-04-16 10:42:00,0.9959782351549562
2024-04-16 10:43:00,0.9951461988304093
